rank,feature_id,orientation,summary,effect,null_sd,ev,abs_ev,positive_support,minimum_support
97,11896,specialized_enriched,mean,0.02659563161432743,0.006327878683805466,4.202929973602295,4.202929973602295,76,8
98,6045,specialized_enriched,mean,0.06539096683263779,0.015583490952849388,4.196169376373291,4.196169376373291,80,8
99,12856,specialized_enriched,mean,0.09041333198547363,0.021547526121139526,4.195995807647705,4.195995807647705,80,8
100,13615,specialized_enriched,mean,0.08278270065784454,0.01982063241302967,4.1765923500061035,4.1765923500061035,77,8
101,9672,specialized_enriched,active_fraction,0.013852421194314957,0.0033232136629521847,4.168381214141846,4.168381214141846,80,8
102,7173,specialized_enriched,active_fraction,0.00775452284142375,0.001861969125457108,4.164689064025879,4.164689064025879,71,8
103,12615,specialized_enriched,mean,0.0625949427485466,0.015034816227853298,4.163332939147949,4.163332939147949,80,8
104,3233,specialized_enriched,mean,0.10902722924947739,0.02621547318994999,4.158888339996338,4.158888339996338,80,8
105,10306,specialized_enriched,active_fraction,0.011481968685984612,0.002764167496934533,4.1538615226745605,4.1538615226745605,78,8
106,9718,specialized_enriched,active_fraction,0.02263854630291462,0.005452304147183895,4.152106285095215,4.152106285095215,78,8
107,5288,specialized_enriched,mean,0.03685439005494118,0.008888446725904942,4.14632511138916,4.14632511138916,79,8
108,10858,specialized_enriched,active_fraction,0.017000678926706314,0.004112325608730316,4.1340789794921875,4.1340789794921875,80,8
109,804,specialized_enriched,active_fraction,0.012945081107318401,0.0031379484571516514,4.125332832336426,4.125332832336426,80,8
110,7504,specialized_enriched,active_fraction,0.02035989798605442,0.004964045714586973,4.101472854614258,4.101472854614258,80,8
111,1658,specialized_enriched,active_fraction,0.018843967467546463,0.004608569201081991,4.088897705078125,4.088897705078125,79,8
112,15107,specialized_enriched,active_fraction,0.026628807187080383,0.006514272652566433,4.087763786315918,4.087763786315918,79,8
113,12641,specialized_enriched,active_fraction,0.014274008572101593,0.0034926251973956823,4.086899757385254,4.086899757385254,75,8
114,5623,specialized_enriched,mean,0.08245821297168732,0.020337143912911415,4.054562091827393,4.054562091827393,80,8
115,57,specialized_enriched,mean,0.11292706429958344,0.027937378734350204,4.042149543762207,4.042149543762207,75,8
116,10285,specialized_enriched,mean,0.05532688647508621,0.013691701926290989,4.0409064292907715,4.0409064292907715,80,8
117,6250,specialized_enriched,active_fraction,0.014760561287403107,0.00365635147318244,4.036964416503906,4.036964416503906,80,8
118,8338,specialized_enriched,active_fraction,0.007365294732153416,0.0018267662962898612,4.0318756103515625,4.0318756103515625,61,8
119,7865,specialized_enriched,active_fraction,0.009301085025072098,0.0023112527560442686,4.024261474609375,4.024261474609375,80,8
120,6007,specialized_enriched,active_fraction,0.010899496264755726,0.0027172297704964876,4.0112528800964355,4.0112528800964355,78,8
121,2023,specialized_enriched,mean,0.062127191573381424,0.015500509180128574,4.0080742835998535,4.0080742835998535,80,8
122,2643,specialized_enriched,active_fraction,0.022769475355744362,0.005684982519596815,4.005197048187256,4.005197048187256,79,8
