rank,feature_id,orientation,summary,effect,null_sd,ev,abs_ev,positive_support,minimum_support
100,14383,base_enriched,max,-4.599904537200928,0.9058286547660828,-5.078117847442627,5.078117847442627,78,8
101,13397,base_enriched,max,-9.302934646606445,1.8350110054016113,-5.06968879699707,5.06968879699707,66,8
102,12697,base_enriched,max,-2.479811668395996,0.4893108606338501,-5.067967891693115,5.067967891693115,59,8
103,347,base_enriched,max,-1.953808307647705,0.3857269585132599,-5.065262317657471,5.065262317657471,35,8
104,9985,base_enriched,max,-5.274648666381836,1.0502959489822388,-5.022059440612793,5.022059440612793,47,8
105,11858,base_enriched,max,-1.7947142124176025,0.35744625329971313,-5.020934581756592,5.020934581756592,56,8
106,8516,base_enriched,max,-4.071944236755371,0.8121647238731384,-5.013692378997803,5.013692378997803,74,8
107,11538,base_enriched,max,-17.187576293945312,3.429009199142456,-5.0124030113220215,5.0124030113220215,44,8
108,8589,base_enriched,max,-9.905313491821289,1.9803695678710938,-5.0017499923706055,5.0017499923706055,47,8
109,10033,base_enriched,max,-4.265786647796631,0.8571212887763977,-4.976876258850098,4.976876258850098,70,8
110,15150,base_enriched,max,-6.085883140563965,1.2261556386947632,-4.963385581970215,4.963385581970215,56,8
111,1056,base_enriched,max,-1.625138759613037,0.327869176864624,-4.956668376922607,4.956668376922607,41,8
112,12229,base_enriched,max,-4.8489227294921875,0.9826685786247253,-4.934443473815918,4.934443473815918,51,8
113,13721,base_enriched,max,-8.189409255981445,1.6673705577850342,-4.911571025848389,4.911571025848389,63,8
114,2981,base_enriched,max,-2.775153636932373,0.5650968551635742,-4.9109344482421875,4.9109344482421875,80,8
115,4080,base_enriched,max,-4.708403587341309,0.9595264792442322,-4.907007217407227,4.907007217407227,61,8
116,11539,specialized_enriched,active_fraction,0.20077472925186157,0.040966808795928955,4.900912284851074,4.900912284851074,80,8
117,5859,base_enriched,max,-4.593881130218506,0.9437178373336792,-4.867854595184326,4.867854595184326,78,8
118,9951,base_enriched,max,-1.6746220588684082,0.34456753730773926,-4.860069274902344,4.860069274902344,48,8
119,7694,base_enriched,max,-4.297816276550293,0.8853676319122314,-4.854273319244385,4.854273319244385,72,8
120,13518,base_enriched,active_fraction,-0.01687472313642502,0.0034768797922879457,-4.853409767150879,4.853409767150879,54,8
121,8200,base_enriched,max,-6.444098472595215,1.331095576286316,-4.841198921203613,4.841198921203613,52,8
122,9580,base_enriched,max,-7.665012359619141,1.5835025310516357,-4.840543270111084,4.840543270111084,52,8
123,6330,base_enriched,max,-6.2716169357299805,1.296520471572876,-4.837267875671387,4.837267875671387,49,8
124,11922,base_enriched,max,-15.14517593383789,3.1331889629364014,-4.833789348602295,4.833789348602295,43,8
125,11770,base_enriched,max,-5.484344482421875,1.1356757879257202,-4.829146385192871,4.829146385192871,54,8
126,14908,base_enriched,max,-9.432077407836914,1.954197883605957,-4.826572418212891,4.826572418212891,64,8
127,4059,base_enriched,max,-7.644102096557617,1.5859159231185913,-4.8199920654296875,4.8199920654296875,50,8
128,1622,base_enriched,max,-12.89229965209961,2.6766722202301025,-4.816540241241455,4.816540241241455,43,8
129,13230,base_enriched,max,-6.123445987701416,1.271507978439331,-4.815892696380615,4.815892696380615,61,8
130,5819,base_enriched,max,-2.624300003051758,0.5457160472869873,-4.808911323547363,4.808911323547363,66,8
131,1678,base_enriched,active_fraction,-0.03254970163106918,0.006796363275498152,-4.789282321929932,4.789282321929932,54,8
132,14497,base_enriched,max,-12.780097961425781,2.682147264480591,-4.764875411987305,4.764875411987305,40,8
133,14183,base_enriched,max,-3.3147754669189453,0.6966923475265503,-4.757875442504883,4.757875442504883,79,8
134,1159,base_enriched,max,-11.530229568481445,2.4304275512695312,-4.744115829467773,4.744115829467773,37,8
135,4758,base_enriched,active_fraction,-0.04162898287177086,0.008775286376476288,-4.743888854980469,4.743888854980469,58,8
136,175,base_enriched,max,-2.570850372314453,0.5422382354736328,-4.741182327270508,4.741182327270508,79,8
137,791,base_enriched,max,-3.6086745262145996,0.7620226740837097,-4.735652446746826,4.735652446746826,74,8
138,4775,base_enriched,max,-5.810542106628418,1.2300379276275635,-4.723872184753418,4.723872184753418,54,8
139,745,base_enriched,max,-7.180818557739258,1.520483136177063,-4.722721576690674,4.722721576690674,59,8
140,9782,base_enriched,max,-2.058168888092041,0.4358961880207062,-4.7216949462890625,4.7216949462890625,74,8
141,15443,base_enriched,max,-4.264704704284668,0.9034988284111023,-4.720210552215576,4.720210552215576,75,8
142,5624,base_enriched,max,-7.646203517913818,1.6272355318069458,-4.698891639709473,4.698891639709473,58,8
