rank,feature_id,orientation,summary,effect,null_sd,ev,abs_ev,positive_support,minimum_support
136,1224,base_enriched,active_fraction,-0.0089652631431818,0.0027988797519356012,-3.2031612396240234,3.2031612396240234,29,8
137,15647,base_enriched,max,-1.172274112701416,0.3664546012878418,-3.1989612579345703,3.1989612579345703,77,8
138,8291,base_enriched,max,-0.7904458045959473,0.24770617485046387,-3.1910622119903564,3.1910622119903564,55,8
139,8079,base_enriched,max,-3.5841007232666016,1.124244213104248,-3.188009023666382,3.188009023666382,32,8
140,10631,base_enriched,max,-1.2589216232299805,0.39515677094459534,-3.1858789920806885,3.1858789920806885,76,8
141,5231,base_enriched,max,-4.0169572830200195,1.268042802810669,-3.1678404808044434,3.1678404808044434,72,8
142,5206,base_enriched,active_fraction,-0.011819800361990929,0.0037326582241803408,-3.166590690612793,3.166590690612793,22,8
143,10580,specialized_enriched,mean,0.014801166951656342,0.004682753700762987,3.160782814025879,3.160782814025879,38,8
144,10376,base_enriched,max,-4.225725173950195,1.3382675647735596,-3.1576085090637207,3.1576085090637207,51,8
145,5061,base_enriched,active_fraction,-0.012650823220610619,0.004018453881144524,-3.148181676864624,3.148181676864624,44,8
146,6238,base_enriched,max,-1.1331958770751953,0.3603195250034332,-3.144974946975708,3.144974946975708,78,8
147,49,base_enriched,max,-1.9171371459960938,0.6095902323722839,-3.144960403442383,3.144960403442383,67,8
148,8640,base_enriched,active_fraction,-0.005247014109045267,0.0016734369564801455,-3.1354715824127197,3.1354715824127197,37,8
149,11962,specialized_enriched,active_fraction,0.014382465742528439,0.004588043782860041,3.1347708702087402,3.1347708702087402,45,8
150,8415,base_enriched,max,-3.4695892333984375,1.109584093093872,-3.126927614212036,3.126927614212036,59,8
151,15546,base_enriched,max,-4.016088485717773,1.2859693765640259,-3.123004674911499,3.123004674911499,45,8
152,16216,base_enriched,max,-3.4103121757507324,1.0936415195465088,-3.1183090209960938,3.1183090209960938,49,8
153,9240,base_enriched,max,-1.338491439819336,0.4298938810825348,-3.113539218902588,3.113539218902588,80,8
