rank,feature_id,mean_task_normalized_attribution,attribution_to_task_sd,mean_raw_attribution,support_tasks,positive_attribution_tasks,positive_sign_fraction,mean_active_tokens,mean_max_activation
1449,11326,5.937045557402598e-07,0.06980147957801819,1.5368910680990666e-05,9,5,0.5555555555555556,0.4146341463414634,0.7982645630836487
1450,6354,5.252608161754324e-07,0.01011151447892189,1.0650400326994713e-05,8,5,0.625,0.7560975609756098,0.40422531962394714
1451,9037,3.875901768424228e-07,0.0009073238470591605,0.00030253795557655394,17,10,0.5882352941176471,5.317073170731708,1.5491374731063843
1452,11457,2.838944226368767e-07,0.01872718147933483,1.6123227396747097e-05,5,3,0.6,0.2682926829268293,0.3955083191394806
1453,15808,1.9491186264986027e-07,0.0011510452022776008,-0.0003966348886024207,15,7,0.4666666666666667,1.146341463414634,2.0082011222839355
1454,1625,1.393903090729509e-07,0.001335489796474576,7.213559001684189e-05,7,5,0.7142857142857143,1.5609756097560976,0.9941144585609436
1455,3964,1.3328703118986596e-07,0.005037788767367601,-1.483242249378236e-05,6,3,0.5,0.4146341463414634,1.30293869972229
1456,13584,1.059638492506565e-07,9.497912833467126e-05,0.0006768520688638091,28,22,0.7857142857142857,4.951219512195122,3.3585598468780518
1457,1835,1.1916390540989141e-08,0.002493545413017273,-9.789293926587561e-07,7,4,0.5714285714285714,0.5853658536585366,0.5267168283462524
1458,14902,-1.718025188779393e-08,-0.00038505534757860005,-2.2883754354552366e-05,10,6,0.6,0.4878048780487805,1.0388927459716797
1459,8621,-5.0743704349542895e-08,-0.006518057081848383,1.4066597941564396e-05,8,3,0.375,0.8048780487804879,0.7503710389137268
1460,4481,-2.0175617976292415e-07,-0.030356481671333313,-3.925364921997243e-07,5,3,0.6,0.36585365853658536,0.4294993579387665
1461,16210,-2.0891398833100538e-07,-0.01618996076285839,-9.517992111796048e-06,8,3,0.375,0.3170731707317073,0.5012301206588745
1462,13132,-3.446284040364844e-07,-0.006901304237544537,-2.8445947464206256e-05,5,1,0.2,0.3170731707317073,2.328601837158203
1463,866,-3.6187046248414845e-07,-0.003064837073907256,8.487630111631006e-05,15,9,0.6,2.4634146341463414,1.2798882722854614
1464,15648,-3.829624120044173e-07,-0.0021927207708358765,5.0309739890508354e-05,6,4,0.6666666666666666,1.0975609756097562,1.040761947631836
1465,5118,-4.2183714299426356e-07,-0.022066526114940643,7.618150448251981e-06,6,3,0.5,0.4146341463414634,0.6289867162704468
1466,2734,-6.167856554384343e-07,-0.017773378640413284,-5.5733380577294156e-05,8,4,0.5,0.6585365853658537,0.5479048490524292
1467,3697,-6.181818434924935e-07,-0.19645151495933533,-4.302297384128906e-06,5,1,0.2,0.24390243902439024,1.176190972328186
1468,3721,-6.296256742643891e-07,-0.010688534006476402,3.307477891212329e-05,9,3,0.3333333333333333,0.4878048780487805,0.6215702295303345
1469,10320,-7.111016770977585e-07,-0.00256152986548841,4.641586929210462e-05,5,2,0.4,0.6585365853658537,1.3568986654281616
1470,12491,-7.311471108550904e-07,-0.002037342404946685,-0.00011574163363547996,15,9,0.6,1.1951219512195121,1.1541293859481812
1471,556,-8.835876883495075e-07,-0.05709097906947136,1.1949017562074005e-06,9,3,0.3333333333333333,1.4634146341463414,0.7618582248687744
1472,1385,-9.204731554746104e-07,-0.009326916188001633,-4.2036866943817586e-05,17,6,0.35294117647058826,1.048780487804878,2.561629056930542
1473,10082,-9.589836054146872e-07,-0.005904370918869972,-0.00021781832037959248,13,8,0.6153846153846154,4.048780487804878,1.3720506429672241
1474,279,-1.0287951681675622e-06,-0.09701690077781677,-3.159612970193848e-05,7,4,0.5714285714285714,1.2439024390243902,1.09722900390625
1475,10369,-1.0356485518059344e-06,-0.03976947441697121,6.47000124445185e-05,7,1,0.14285714285714285,0.7073170731707317,0.4793042838573456
1476,6887,-1.0411936273158062e-06,-0.022471118718385696,1.4555294001183938e-05,6,2,0.3333333333333333,0.6097560975609756,1.5618282556533813
1477,3349,-1.0556140068729292e-06,-0.020397968590259552,-1.8290364096174017e-05,11,5,0.45454545454545453,4.048780487804878,0.7665033340454102
1478,8459,-1.0732748023656313e-06,-0.013547556474804878,0.0001289407955482602,8,3,0.375,2.5121951219512195,0.6827617287635803
1479,1407,-1.149973059000331e-06,-0.004766092170029879,-2.1610163457808085e-05,11,5,0.45454545454545453,1.048780487804878,0.8546717762947083
1480,2207,-1.1664014891721308e-06,-0.06035474315285683,-1.5692299712100066e-05,6,2,0.3333333333333333,0.36585365853658536,0.9421910643577576
1481,6213,-1.190231273540121e-06,-0.012725584208965302,-9.701694216346368e-05,11,6,0.5454545454545454,0.43902439024390244,2.0197184085845947
1482,1857,-1.396119614582858e-06,-0.1356787234544754,-1.3235779078968335e-05,5,2,0.4,0.2926829268292683,0.4373944401741028
1483,13665,-1.4400407053472009e-06,-0.2631760835647583,-2.2535648895427585e-05,8,2,0.25,1.170731707317073,1.83418607711792
1484,6824,-1.45766273362824e-06,-0.08144299685955048,-1.2453243471099995e-05,6,2,0.3333333333333333,0.34146341463414637,0.5619715452194214
1485,2619,-1.4971631117077777e-06,-0.016671977937221527,5.027292445447529e-06,9,6,0.6666666666666666,0.21951219512195122,0.521947979927063
1486,9777,-1.5865019804550684e-06,-0.2776503264904022,-1.3475771993398666e-05,6,1,0.16666666666666666,0.2926829268292683,0.3579557538032532
1487,12369,-1.66572897342121e-06,-0.05986933782696724,1.1341315257595852e-05,5,3,0.6,1.2682926829268293,0.68344646692276
1488,6730,-1.756983010636759e-06,-0.1550610512495041,-2.5989433197537437e-05,6,2,0.3333333333333333,0.43902439024390244,0.5121252536773682
1489,14535,-1.7668438658802188e-06,-0.011289181187748909,0.0003545813087839633,14,4,0.2857142857142857,1.6829268292682926,3.3788795471191406
1490,6151,-1.7691974107947317e-06,-0.012793732807040215,0.00018822886340785772,9,4,0.4444444444444444,1.0,0.8294010758399963
1491,7657,-1.7796328393160366e-06,-0.041109926998615265,-0.00010673623182810843,7,3,0.42857142857142855,0.926829268292683,0.5443213582038879
1492,9012,-1.8350746131545748e-06,-0.0019314094679430127,0.00014841585652902722,17,13,0.7647058823529411,1.6341463414634145,1.4571552276611328
1493,4272,-1.9315361896588e-06,-0.21174542605876923,-8.319969310832676e-06,6,2,0.3333333333333333,0.14634146341463414,0.21244849264621735
1494,4929,-1.99003761736094e-06,-0.004390745423734188,-6.417464464902878e-05,10,5,0.5,0.5853658536585366,2.90198016166687
1495,13985,-2.03183071789681e-06,-0.07259369641542435,7.982474016898777e-06,9,4,0.4444444444444444,0.3902439024390244,0.7324690222740173
1496,16322,-2.117950089086662e-06,-0.044920433312654495,-0.0001246909232577309,13,5,0.38461538461538464,0.8780487804878049,1.0674715042114258
1497,6359,-2.138299350917805e-06,-0.10559795051813126,-3.38380086759571e-05,9,6,0.6666666666666666,0.7560975609756098,0.6685985922813416
1498,9566,-2.1472301341418643e-06,-0.06955470889806747,-4.1608468563936185e-06,6,3,0.5,0.6585365853658537,0.7558202743530273
1499,2486,-2.2211681880435208e-06,-0.030698558315634727,-4.252724829711951e-05,9,4,0.4444444444444444,0.7073170731707317,0.5516481995582581
1500,1964,-2.2829253794043325e-06,-0.16215424239635468,-2.731497625063639e-05,5,3,0.6,0.17073170731707318,0.3379374146461487
1501,9060,-2.3954357857292052e-06,-0.10715080797672272,-3.4080312616424635e-05,5,1,0.2,0.34146341463414637,0.4099941849708557
1502,1456,-2.464882300046156e-06,-0.014065951108932495,7.170840399339795e-05,9,7,0.7777777777777778,0.926829268292683,1.8774598836898804
1503,14180,-2.5545623429934494e-06,-0.048428475856781006,-0.00013876191223971546,8,6,0.75,0.3902439024390244,0.8172338604927063
1504,8749,-2.613648348415154e-06,-0.08648859709501266,-6.777046655770391e-05,5,2,0.4,0.6341463414634146,1.130105972290039
1505,5106,-2.69799716079433e-06,-0.05631808191537857,-3.91117537219543e-05,5,4,0.8,0.4878048780487805,0.32791587710380554
1506,6985,-2.711660272325389e-06,-0.003838028758764267,0.0002506317978259176,11,7,0.6363636363636364,0.8292682926829268,2.3294153213500977
1507,13466,-2.7545065677259117e-06,-0.09884287416934967,-6.350444891722873e-05,8,5,0.625,0.5609756097560976,1.346834659576416
1508,16249,-2.7660066734824795e-06,-0.027598418295383453,-8.302294736495242e-05,20,11,0.55,1.5853658536585367,1.6484885215759277
1509,3681,-2.7952826258115238e-06,-0.10092886537313461,-2.3788765247445554e-05,6,3,0.5,0.5365853658536586,2.2046449184417725
1510,8254,-2.8057568215444917e-06,-0.22902508080005646,-3.328286766191013e-05,10,4,0.4,0.43902439024390244,1.0740582942962646
1511,1223,-2.8082056360290153e-06,-0.22950832545757294,-4.049532435601577e-05,5,2,0.4,0.9024390243902439,0.682849645614624
1512,8820,-2.8156796361145098e-06,-0.03292433172464371,-0.0001220226549776271,9,5,0.5555555555555556,1.7560975609756098,1.8503302335739136
1513,12230,-2.8580207072081976e-06,-0.013023133389651775,0.0003979758475907147,9,6,0.6666666666666666,0.3902439024390244,2.4014225006103516
1514,12495,-3.0371152206498664e-06,-0.02661283314228058,-4.695263851317577e-05,10,7,0.7,1.5853658536585367,1.260732650756836
1515,12305,-3.050989334951737e-06,-0.03480050340294838,-3.783005377044901e-05,6,3,0.5,0.2926829268292683,0.40933334827423096
1516,1320,-3.0670712476421613e-06,-0.08799251914024353,2.0899806258967146e-05,10,5,0.5,0.5365853658536586,0.8164144158363342
1517,14693,-3.104518327745609e-06,-0.021466022357344627,-0.00022663272102363408,12,6,0.5,1.2195121951219512,2.2778730392456055
1518,46,-3.1166057397058466e-06,-0.220840722322464,-2.188930375268683e-05,5,0,0.0,0.12195121951219512,0.2749195992946625
1519,8668,-3.1471604415855836e-06,-0.014535946771502495,-0.0001356641878373921,12,4,0.3333333333333333,0.5365853658536586,1.512947678565979
1520,13369,-3.2171615202969406e-06,-0.20754621922969818,-3.0245635571191087e-05,5,1,0.2,0.5609756097560976,0.630237877368927
1521,6389,-3.233827328585903e-06,-0.02066337876021862,-0.00018307333812117577,15,6,0.4,2.707317073170732,2.031935214996338
1522,7982,-3.252072247050819e-06,-0.16126929223537445,-2.706629857129883e-05,8,3,0.375,0.43902439024390244,0.8303552865982056
1523,15998,-3.2543075576541014e-06,-0.2799009382724762,-4.180680844001472e-05,5,1,0.2,0.4634146341463415,0.4986738860607147
1524,2688,-3.2808768537506694e-06,-0.017288627102971077,-0.00018589930550660938,5,3,0.6,0.36585365853658536,0.3196747601032257
1525,452,-3.3931037251022644e-06,-0.12373940646648407,-0.00010592825128696859,6,4,0.6666666666666666,0.9024390243902439,1.1402629613876343
1526,11575,-3.564272901712684e-06,-0.03435209393501282,8.478016866320104e-08,9,5,0.5555555555555556,0.6341463414634146,1.0066490173339844
1527,9833,-3.5770619888353394e-06,-0.09673713892698288,-6.087663678044919e-06,5,3,0.6,0.34146341463414637,0.24437850713729858
1528,11503,-3.6269691463530762e-06,-0.12498229742050171,-3.073562038480304e-05,7,3,0.42857142857142855,0.1951219512195122,0.4354110360145569
1529,2234,-3.7742163385701133e-06,-0.043996937572956085,-0.00014060742978472263,9,4,0.4444444444444444,2.292682926829268,0.7161120176315308
1530,12264,-3.775300228880951e-06,-0.061413418501615524,3.421411383897066e-05,6,2,0.3333333333333333,0.34146341463414637,0.3914574980735779
1531,14310,-3.801257435043226e-06,-0.06997431069612503,-9.036523260874674e-05,16,7,0.4375,2.3902439024390243,1.6213713884353638
1532,12251,-3.8196017158043105e-06,-0.041326265782117844,-0.00025172997266054153,10,8,0.8,0.9024390243902439,0.8543765544891357
1533,14030,-3.843962986138649e-06,-0.05817452445626259,-1.8342847397434525e-05,7,2,0.2857142857142857,0.8780487804878049,0.4235318899154663
1534,11368,-3.875439233524958e-06,-0.03295740857720375,-5.7095712691079825e-06,10,4,0.4,1.5365853658536586,1.8781810998916626
1535,15177,-3.881248176185181e-06,-0.22722290456295013,-9.125781070906669e-05,6,2,0.3333333333333333,2.073170731707317,0.8925876021385193
1536,15442,-3.936740085919155e-06,-0.18783269822597504,-3.5005577956326306e-05,5,1,0.2,1.0975609756097562,0.38873571157455444
1537,8594,-4.019188963866327e-06,-0.08361661434173584,-0.00011811137665063143,14,7,0.5,0.7317073170731707,1.524515151977539
1538,568,-4.103131686861161e-06,-0.05003691837191582,-0.00019208257435820997,9,5,0.5555555555555556,0.5365853658536586,0.720780074596405
1539,10068,-4.255892235960346e-06,-0.10460304468870163,-2.9878145141992718e-05,5,2,0.4,0.4878048780487805,1.3856914043426514
1540,462,-4.28784869654919e-06,-0.019103998318314552,-8.322636131197214e-05,7,2,0.2857142857142857,0.6585365853658537,0.6951708197593689
1541,8545,-4.3100567381770816e-06,-0.07802672684192657,6.295164348557591e-05,7,2,0.2857142857142857,0.6341463414634146,0.890578031539917
1542,12331,-4.316132617532276e-06,-0.11788264662027359,-3.124601425952278e-05,6,2,0.3333333333333333,0.4634146341463415,0.36642640829086304
1543,14648,-4.349668415670749e-06,-0.21800830960273743,-3.617736729211174e-05,5,0,0.0,0.36585365853658536,0.561024010181427
1544,14400,-4.449632797332015e-06,-0.20542696118354797,-3.457564162090421e-05,7,3,0.42857142857142855,0.34146341463414637,0.5488632917404175
1545,13175,-4.503022864810191e-06,-0.0813717395067215,1.0486187420610804e-05,13,8,0.6153846153846154,2.4878048780487805,1.3185633420944214
1546,5321,-4.519140020420309e-06,-0.10321813076734543,-7.01368335285224e-05,11,6,0.5454545454545454,1.4634146341463414,2.351006031036377
1547,13124,-4.63773858427885e-06,-0.10997261106967926,-7.321365410462022e-05,6,2,0.3333333333333333,0.9024390243902439,1.159232497215271
1548,8324,-4.666985205403762e-06,-0.1293526291847229,-9.854316158453003e-05,12,6,0.5,1.2682926829268293,0.7053308486938477
1549,13177,-4.70834129373543e-06,-0.20813287794589996,-4.326329144532792e-05,9,2,0.2222222222222222,0.6585365853658537,0.98714280128479
1550,14491,-4.727250598079991e-06,-0.005133670289069414,0.0008772670407779515,30,11,0.36666666666666664,11.926829268292684,2.5230836868286133
1551,4179,-4.794527285412187e-06,-0.02125689946115017,-5.513149153557606e-05,12,6,0.5,7.609756097560975,1.2966444492340088
1552,11597,-4.841441295866389e-06,-0.13978181779384613,-2.955893251055386e-05,5,2,0.4,0.21951219512195122,0.7665308713912964
1553,257,-4.885607268079184e-06,-0.03221365436911583,-0.00034561482607387006,17,9,0.5294117647058824,1.048780487804878,4.134827613830566
1554,13148,-4.903912213194417e-06,-0.1479274034500122,-8.244229684351012e-05,7,2,0.2857142857142857,0.34146341463414637,0.47737935185432434
1555,6415,-4.943482508679153e-06,-0.03501978889107704,0.00013023448991589248,13,7,0.5384615384615384,1.2195121951219512,1.4060359001159668
1556,9811,-5.030132797401166e-06,-0.10101740807294846,-0.00020644866162911057,9,5,0.5555555555555556,0.8292682926829268,0.8664115071296692
1557,7926,-5.038357812736649e-06,-0.07985618710517883,-3.3535608963575214e-05,13,5,0.38461538461538464,1.3902439024390243,0.7626386284828186
1558,16156,-5.066107860329794e-06,-0.28773248195648193,-4.093688403372653e-05,7,1,0.14285714285714285,0.5853658536585366,0.43125119805336
1559,13037,-5.17316175319138e-06,-0.008908972144126892,-0.00036702127545140684,10,4,0.4,2.4390243902439024,1.7494291067123413
1560,9452,-5.181263531994773e-06,-0.2777462899684906,-6.267856224440038e-05,5,1,0.2,0.6097560975609756,2.111448049545288
1561,6665,-5.300539214658784e-06,-0.04647987708449364,-6.844255403848365e-05,7,2,0.2857142857142857,0.4634146341463415,0.747063159942627
1562,6390,-5.340712505130796e-06,-0.2653391659259796,-3.311252294224687e-05,7,2,0.2857142857142857,0.5365853658536586,0.6115118861198425
1563,14101,-5.3513199418375734e-06,-0.12074769288301468,-0.00010170700988965109,7,1,0.14285714285714285,0.21951219512195122,0.44308042526245117
1564,5387,-5.36331708644866e-06,-0.021543504670262337,-0.00010371636017225683,9,6,0.6666666666666666,0.7804878048780488,1.8057529926300049
1565,5596,-5.409898221842013e-06,-0.074578657746315,-0.00017374035087414086,8,5,0.625,1.6341463414634145,0.6025837063789368
1566,6113,-5.4186812121770345e-06,-0.2595774233341217,-8.966989844338968e-05,6,1,0.16666666666666666,0.4634146341463415,0.4645216763019562
1567,14543,-5.460189640871249e-06,-0.017069077119231224,-0.00014606105105485767,14,9,0.6428571428571429,5.2682926829268295,1.3190112113952637
1568,5800,-5.5079999583540484e-06,-0.024164818227291107,-5.524988955585286e-05,9,4,0.4444444444444444,0.8536585365853658,1.5142775774002075
1569,3326,-5.562979822570924e-06,-0.21052193641662598,-5.3282565204426646e-05,6,1,0.16666666666666666,0.3902439024390244,0.7185774445533752
1570,4745,-5.641425559588242e-06,-0.0741410031914711,7.968925274326466e-06,9,3,0.3333333333333333,3.097560975609756,1.3603684902191162
1571,2254,-5.684363713953644e-06,-0.06482095271348953,-9.247018897440284e-05,16,7,0.4375,1.4878048780487805,1.8777425289154053
1572,13609,-5.7074203141382895e-06,-0.15944768488407135,-5.876878276467323e-05,11,5,0.45454545454545453,0.4634146341463415,1.5825914144515991
1573,10676,-5.717893600376556e-06,-0.11230023950338364,-6.204679084476084e-05,14,9,0.6428571428571429,0.6585365853658537,1.6985241174697876
1574,4502,-5.740157121181255e-06,-0.03128260001540184,0.00048044981667771935,15,4,0.26666666666666666,1.6585365853658536,2.155458450317383
1575,1819,-5.793875970994122e-06,-0.06649195402860641,-0.00010488722909940407,9,5,0.5555555555555556,5.2439024390243905,1.2312813997268677
1576,285,-5.827969744132133e-06,-0.23114308714866638,-3.390438359929249e-05,8,3,0.375,1.146341463414634,0.8137069344520569
1577,15410,-5.840089670527959e-06,-0.14113137125968933,-1.281940785702318e-05,12,5,0.4166666666666667,0.5609756097560976,0.7429746985435486
1578,8843,-5.870733730262145e-06,-0.07891503721475601,-4.062286461703479e-05,13,5,0.38461538461538464,0.43902439024390244,1.6343549489974976
1579,10440,-5.9228027566859964e-06,-0.22661609947681427,-5.913624772801995e-05,5,1,0.2,0.8536585365853658,2.7527387142181396
1580,7616,-6.0209008552192245e-06,-0.019860045984387398,-0.0005675526917912066,10,4,0.4,2.5121951219512195,1.193428635597229
1581,2017,-6.148569809738547e-06,-0.034576963633298874,7.19711315468885e-05,8,5,0.625,0.36585365853658536,2.6165599822998047
1582,12797,-6.172822850203374e-06,-0.004058315418660641,0.0008719063480384648,23,17,0.7391304347826086,3.926829268292683,4.669818878173828
1583,9334,-6.185714482853655e-06,-0.049002740532159805,-0.00035701473825611174,10,5,0.5,1.0731707317073171,0.9948741793632507
1584,4519,-6.258178927964764e-06,-0.037772078067064285,-8.532540960004553e-05,5,2,0.4,0.7804878048780488,0.4070567190647125
1585,11141,-6.27411554887658e-06,-0.019628548994660378,-0.00033236612216569483,16,5,0.3125,1.3170731707317074,1.5755187273025513
1586,14220,-6.303938789642416e-06,-0.03798118606209755,-0.0004595148784574121,17,9,0.5294117647058824,3.7560975609756095,1.475425124168396
1587,6436,-6.344992925733095e-06,-0.039532821625471115,3.25524561048951e-05,15,9,0.6,2.292682926829268,5.914139270782471
1588,7192,-6.39581230643671e-06,-0.11358550190925598,-4.4765722122974694e-05,13,5,0.38461538461538464,1.3414634146341464,2.5307421684265137
1589,9142,-6.399160156433936e-06,-0.13012564182281494,-6.163727084640414e-05,5,4,0.8,0.8292682926829268,0.3168469965457916
1590,14678,-6.4314099290641025e-06,-0.11224980652332306,-8.162781887222081e-05,5,1,0.2,0.2926829268292683,1.5565963983535767
1591,4293,-6.471510005212622e-06,-0.10134782642126083,-2.759854032774456e-05,12,6,0.5,0.7560975609756098,1.1648451089859009
1592,10726,-6.601946097362088e-06,-0.08578470349311829,7.566875865450129e-05,9,6,0.6666666666666666,0.5365853658536586,1.0517799854278564
1593,1346,-6.625572950724745e-06,-0.010601131245493889,0.0008132543880492449,22,14,0.6363636363636364,3.975609756097561,2.4716930389404297
1594,14740,-6.630677944485797e-06,-0.06067977845668793,-1.336020704911789e-05,8,5,0.625,0.3170731707317073,2.21405291557312
1595,8590,-6.645026132900966e-06,-0.17203830182552338,-5.4430118325399235e-05,16,5,0.3125,0.9024390243902439,1.7500349283218384
1596,5492,-6.699342065985547e-06,-0.04739556089043617,5.7549001212464646e-05,16,6,0.375,3.268292682926829,1.449754238128662
1597,2722,-6.843876690254547e-06,-0.14552220702171326,-3.9072132494766265e-05,8,4,0.5,0.5609756097560976,0.9116612076759338
1598,242,-6.982761533436133e-06,-0.0077339340932667255,0.00021305169502738863,12,3,0.25,0.8780487804878049,3.3081765174865723
1599,6906,-7.115175321814604e-06,-0.16168490052223206,-5.275194416753948e-05,8,4,0.5,1.975609756097561,1.1048872470855713
1600,12504,-7.183121397247305e-06,-0.17056195437908173,-4.9448204663349316e-05,6,2,0.3333333333333333,0.5365853658536586,3.3243162631988525
1601,6710,-7.238222224259516e-06,-0.01098495814949274,0.0012359493412077427,20,12,0.6,2.1707317073170733,3.455763578414917
1602,8009,-7.243624622788047e-06,-0.1935037523508072,-6.944175402168185e-05,6,2,0.3333333333333333,1.048780487804878,1.7220993041992188
1603,11433,-7.24769415683113e-06,-0.05486666411161423,-0.0004475933965295553,16,10,0.625,3.317073170731707,2.0875790119171143
1604,13522,-7.49209766581771e-06,-0.1656731516122818,-1.7286856746068224e-05,7,3,0.42857142857142855,0.2682926829268293,0.47911617159843445
1605,9182,-7.572657523269299e-06,-0.019112208858132362,-6.311463221209124e-05,26,10,0.38461538461538464,8.829268292682928,3.372565269470215
1606,10581,-7.5829866545973346e-06,-0.16562095284461975,-4.17114861193113e-05,5,2,0.4,0.5365853658536586,1.6428488492965698
1607,1832,-7.672370884392876e-06,-0.18920305371284485,-0.00018503624596633017,11,4,0.36363636363636365,1.7073170731707317,1.3500864505767822
1608,1469,-7.753839781798888e-06,-0.0412767119705677,1.1387912309146486e-05,14,6,0.42857142857142855,1.5609756097560976,3.9030954837799072
1609,9157,-7.763943358440883e-06,-0.18311771750450134,-7.622573320986703e-05,7,3,0.42857142857142855,0.5853658536585366,0.8496951460838318
1610,1500,-7.774705409246963e-06,-0.026830364018678665,-0.00036341306986287236,20,10,0.5,5.7317073170731705,5.107590675354004
1611,251,-7.781457497912925e-06,-0.022873472422361374,-0.00020353378204163164,12,9,0.75,1.9024390243902438,1.5359294414520264
1612,14465,-7.97010216047056e-06,-0.16268976032733917,-6.847502663731575e-05,7,4,0.5714285714285714,0.7804878048780488,0.43849456310272217
1613,12325,-7.989914593053982e-06,-0.1730765849351883,-7.439841283485293e-05,6,1,0.16666666666666666,0.5121951219512195,0.41984930634498596
1614,6218,-8.153493581630755e-06,-0.015849195420742035,-0.0005576554103754461,25,12,0.48,4.146341463414634,3.6335291862487793
1615,5478,-8.261612492788117e-06,-0.10659195482730865,-6.374174699885771e-05,6,1,0.16666666666666666,0.4878048780487805,1.4488886594772339
1616,10107,-8.352517397725023e-06,-0.24223147332668304,-4.397052543936297e-05,14,3,0.21428571428571427,1.9268292682926829,1.3857769966125488
1617,13000,-8.390677976422012e-06,-0.15753906965255737,-6.105098145781085e-05,6,1,0.16666666666666666,0.24390243902439024,0.6591464281082153
1618,15444,-8.422109203820582e-06,-0.023542745038866997,0.0001114389015128836,11,6,0.5454545454545454,2.902439024390244,1.0589890480041504
1619,386,-8.484058525937144e-06,-0.23000898957252502,-0.00020542465790640563,6,2,0.3333333333333333,0.24390243902439024,0.7863885164260864
1620,16219,-8.61140142660588e-06,-0.3334876596927643,-7.535921758972108e-05,5,0,0.0,0.24390243902439024,0.23673053085803986
1621,2745,-8.615850674686953e-06,-0.07914472371339798,2.0310355466790497e-05,11,7,0.6363636363636364,1.5365853658536586,0.9264863133430481
1622,3511,-8.654859811940696e-06,-0.22065675258636475,-0.00012959160085301846,7,2,0.2857142857142857,0.2682926829268293,0.616033136844635
1623,14931,-8.664571396366227e-06,-0.3274003565311432,-0.0001298656570725143,5,0,0.0,0.2682926829268293,1.1556137800216675
1624,16126,-8.67347353050718e-06,-0.1952570676803589,-9.815047087613493e-05,9,2,0.2222222222222222,1.2439024390243902,0.8888259530067444
1625,14918,-8.985884960566182e-06,-0.04912696033716202,-0.00011354411253705621,9,2,0.2222222222222222,0.7804878048780488,0.6113303303718567
1626,10644,-9.034833055920899e-06,-0.31800103187561035,-6.65506740915589e-05,7,2,0.2857142857142857,0.5365853658536586,0.8124819397926331
1627,10877,-9.057365787157323e-06,-0.2583407163619995,-4.9503305490361527e-05,5,1,0.2,0.14634146341463414,0.33134594559669495
1628,6002,-9.095006134884898e-06,-0.1304636001586914,-6.237323395907879e-05,12,5,0.4166666666666667,2.658536585365854,2.2360401153564453
1629,6405,-9.118808520724997e-06,-0.02626250684261322,0.0002606435737106949,11,8,0.7272727272727273,1.9024390243902438,1.1624975204467773
1630,8094,-9.35514981392771e-06,-0.05349466949701309,-6.873128586448729e-05,13,7,0.5384615384615384,1.5365853658536586,0.7565461993217468
1631,7834,-9.407277502759825e-06,-0.1984749138355255,-2.6836860342882574e-05,15,8,0.5333333333333333,0.8292682926829268,1.3702293634414673
1632,15155,-9.696163033368066e-06,-0.17116542160511017,-0.00016447750385850668,5,2,0.4,0.14634146341463414,0.5642412900924683
1633,15243,-9.726975804369431e-06,-0.028492549434304237,-0.00026499488740228117,20,12,0.6,2.5121951219512195,2.535782814025879
1634,7070,-9.908339052344672e-06,-0.027906058356165886,-0.00025586687843315303,14,4,0.2857142857142857,1.7073170731707317,1.3263065814971924
1635,12475,-9.951319952961057e-06,-0.2256840616464615,-5.09999917994719e-05,13,6,0.46153846153846156,0.7804878048780488,1.6789815425872803
1636,12118,-9.987983503378928e-06,-0.033859603106975555,-0.0005169097566977143,6,2,0.3333333333333333,0.9024390243902439,0.8344929218292236
1637,6077,-1.0214491339866072e-05,-0.11317291855812073,-0.00016572055756114423,14,5,0.35714285714285715,1.0975609756097562,2.217092275619507
1638,5611,-1.0252269021293614e-05,-0.18384623527526855,-0.0002208001824328676,17,6,0.35294117647058826,4.024390243902439,1.5845704078674316
1639,12893,-1.0320944966224488e-05,-0.15309612452983856,-0.00010929206473520026,5,2,0.4,0.24390243902439024,1.0769511461257935
1640,11653,-1.0330963050364517e-05,-0.08537794649600983,-0.00015056945267133415,15,8,0.5333333333333333,1.024390243902439,1.8886094093322754
1641,801,-1.0411928997200448e-05,-0.19582507014274597,-0.0001139786618296057,10,2,0.2,0.6829268292682927,1.5179775953292847
1642,3878,-1.0429116628074553e-05,-0.024336274713277817,-0.00031780300196260214,10,5,0.5,0.6829268292682927,1.549676537513733
1643,1537,-1.0449411092849914e-05,-0.1459108591079712,-0.00014307616220321506,8,1,0.125,0.4634146341463415,1.0999102592468262
1644,1345,-1.0479917364136782e-05,-0.03256189078092575,-1.3962564480607398e-05,9,6,0.6666666666666666,2.2439024390243905,2.090609550476074
1645,10254,-1.0531060979701579e-05,-0.10858823359012604,-0.00015722181706223637,7,3,0.42857142857142855,0.4878048780487805,0.5790529251098633
1646,12765,-1.0539162758504972e-05,-0.14376932382583618,-4.087140769115649e-05,5,2,0.4,1.853658536585366,0.5646102428436279
1647,11627,-1.0579414265521336e-05,-0.2820832133293152,-0.00011913986963918433,7,2,0.2857142857142857,0.4634146341463415,1.0084688663482666
1648,10736,-1.0598041626508348e-05,-0.059820305556058884,6.039754589437507e-05,11,9,0.8181818181818182,0.4878048780487805,0.641481339931488
1649,11325,-1.069919380825013e-05,-0.050433602184057236,-0.0004514251777436584,12,7,0.5833333333333334,2.682926829268293,2.8241615295410156
1650,6128,-1.0700817256292794e-05,-0.007861812599003315,-0.0002555066312197596,31,17,0.5483870967741935,7.7317073170731705,3.552164316177368
1651,9934,-1.0724142157414462e-05,-0.251404732465744,-9.779603715287521e-05,9,2,0.2222222222222222,0.8048780487804879,0.9033490419387817
